date,volume,open,close,high,low,adjclose
2019-02-15,1022700,49.0,49.58000183105469,49.599998474121094,48.790000915527344,49.58000183105469
2019-02-14,1211100,48.849998474121094,48.56999969482422,49.040000915527344,48.5,48.56999969482422
2019-02-13,1093600,49.33000183105469,49.040000915527344,49.939998626708984,49.02000045776367,49.040000915527344
2019-02-12,1425800,48.56999969482422,48.88999938964844,49.34000015258789,48.40999984741211,48.88999938964844
2019-02-11,1916700,47.72999954223633,48.02000045776367,48.11000061035156,47.61000061035156,48.02000045776367
2019-02-08,1609800,47.77000045776367,47.650001525878906,48.189998626708984,47.15999984741211,47.650001525878906
2019-02-07,2374400,48.630001068115234,48.20000076293945,48.77000045776367,47.779998779296875,48.20000076293945
2019-02-06,2380600,48.65999984741211,48.75,50.31999969482422,48.130001068115234,48.75
2019-02-05,1584100,46.81999969482422,46.779998779296875,47.22999954223633,46.29999923706055,46.779998779296875
2019-02-04,1054600,46.91999816894531,46.83000183105469,46.97999954223633,46.59000015258789,46.83000183105469
2019-02-01,883200,46.630001068115234,46.959999084472656,47.16999816894531,46.189998626708984,46.959999084472656
2019-01-31,1342500,45.66999816894531,46.43000030517578,46.630001068115234,45.66999816894531,46.43000030517578
2019-01-30,1415100,46.16999816894531,46.13999938964844,46.56999969482422,45.40999984741211,46.13999938964844
2019-01-29,1891200,46.380001068115234,46.15999984741211,46.560001373291016,46.060001373291016,46.15999984741211
2019-01-28,842700,46.13999938964844,46.400001525878906,46.66999816894531,45.93000030517578,46.400001525878906
2019-01-25,1296800,46.060001373291016,46.7400016784668,46.79999923706055,45.869998931884766,46.7400016784668
2019-01-24,1516300,44.93000030517578,45.599998474121094,46.290000915527344,44.93000030517578,45.599998474121094
2019-01-23,2444300,45.31999969482422,45.13999938964844,45.31999969482422,44.310001373291016,45.13999938964844
2019-01-22,2146000,45.0,44.86000061035156,45.220001220703125,44.56999969482422,44.86000061035156
2019-01-18,1309700,44.77000045776367,45.349998474121094,45.5,44.560001373291016,45.349998474121094
2019-01-17,1092100,44.13999938964844,44.470001220703125,44.880001068115234,43.79999923706055,44.470001220703125
2019-01-16,1544200,43.5099983215332,44.31999969482422,44.58000183105469,43.5,44.31999969482422
2019-01-15,1003300,42.5099983215332,43.2599983215332,43.5,42.279998779296875,43.2599983215332
2019-01-14,1622000,41.970001220703125,42.709999084472656,43.380001068115234,41.95000076293945,42.709999084472656
2019-01-11,2165800,41.66999816894531,42.45000076293945,42.66999816894531,41.650001525878906,42.45000076293945
2019-01-10,1624200,41.77000045776367,42.150001525878906,42.84000015258789,41.709999084472656,42.150001525878906
2019-01-09,1925100,41.81999969482422,42.09000015258789,42.47999954223633,41.43000030517578,42.09000015258789
2019-01-08,2287400,42.369998931884766,41.709999084472656,42.470001220703125,41.33000183105469,41.709999084472656
2019-01-07,1877900,40.75,41.16999816894531,41.77000045776367,40.439998626708984,41.16999816894531
2019-01-04,2383100,40.470001220703125,41.0099983215332,41.29999923706055,40.150001525878906,41.0099983215332
2019-01-03,871400,39.619998931884766,39.529998779296875,40.119998931884766,39.16999816894531,39.529998779296875
2019-01-02,1252400,39.27000045776367,40.029998779296875,40.459999084472656,39.22999954223633,40.029998779296875
2018-12-31,1112400,39.77000045776367,40.13999938964844,40.150001525878906,39.5,40.13999938964844
2018-12-28,1247400,39.66999816894531,39.52000045776367,40.25,39.220001220703125,39.52000045776367
2018-12-27,1185800,38.40999984741211,39.540000915527344,39.599998474121094,38.08000183105469,39.540000915527344
2018-12-26,3154500,37.20000076293945,39.08000183105469,39.09000015258789,36.65999984741211,39.08000183105469
2018-12-24,682100,37.130001068115234,37.060001373291016,37.77000045776367,36.88999938964844,37.060001373291016
2018-12-21,2957400,38.7400016784668,37.56999969482422,39.290000915527344,37.47999954223633,37.56999969482422
2018-12-20,1681900,38.79999923706055,38.81999969482422,39.720001220703125,38.380001068115234,38.81999969482422
2018-12-19,1658100,39.970001220703125,39.2599983215332,40.900001525878906,39.02000045776367,39.2599983215332
2018-12-18,1768800,40.61000061035156,40.11000061035156,41.04999923706055,39.84000015258789,40.11000061035156
2018-12-17,1956100,40.90999984741211,40.41999816894531,41.66999816894531,40.220001220703125,40.41999816894531
2018-12-14,1356700,41.619998931884766,41.279998779296875,42.2400016784668,41.0,41.279998779296875
2018-12-13,1247900,42.25,42.2400016784668,42.540000915527344,41.86000061035156,42.2400016784668
2018-12-12,1555600,42.209999084472656,42.279998779296875,43.099998474121094,41.79999923706055,42.279998779296875
2018-12-11,1304100,42.970001220703125,41.47999954223633,43.11000061035156,41.349998474121094,41.47999954223633
2018-12-10,1632800,42.619998931884766,42.15999984741211,42.91999816894531,41.279998779296875,42.15999984741211
2018-12-07,1673700,43.470001220703125,42.869998931884766,44.380001068115234,42.599998474121094,42.869998931884766
2018-12-06,2276400,42.31999969482422,43.5,43.529998779296875,42.15999984741211,43.5
2018-12-04,1949100,45.43000030517578,43.900001525878906,45.43000030517578,42.9900016784668,43.900001525878906
2018-12-03,2056200,45.95000076293945,45.630001068115234,46.56999969482422,45.33000183105469,45.630001068115234
2018-11-30,2290600,44.41999816894531,44.95000076293945,45.15999984741211,44.310001373291016,44.95000076293945
2018-11-29,1561500,44.65999984741211,44.66999816894531,45.130001068115234,44.400001525878906,44.66999816894531
2018-11-28,1590300,44.27000045776367,45.13999938964844,45.18000030517578,43.689998626708984,45.12999725341797
2018-11-27,1078900,44.2400016784668,44.15999984741211,44.90999984741211,44.06999969482422,44.15021514892578
2018-11-26,1027100,44.349998474121094,44.61000061035156,45.06999969482422,44.13999938964844,44.60011672973633
2018-11-23,566500,43.369998931884766,43.54999923706055,44.33000183105469,43.06999969482422,43.54035186767578
2018-11-21,2527600,43.2400016784668,43.869998931884766,44.709999084472656,43.220001220703125,43.86027908325195
2018-11-20,1949800,42.7599983215332,43.0099983215332,43.33000183105469,42.209999084472656,43.00046920776367
2018-11-19,2631700,44.349998474121094,43.43000030517578,44.349998474121094,42.880001068115234,43.420379638671875
2018-11-16,1626600,44.900001525878906,44.47999954223633,45.0,44.29999923706055,44.47014617919922
2018-11-15,1773100,44.5099983215332,45.36000061035156,45.41999816894531,43.689998626708984,45.349952697753906
2018-11-14,2229600,45.88999938964844,45.06999969482422,46.529998779296875,44.47999954223633,45.06001281738281
2018-11-13,2271600,44.689998626708984,45.52000045776367,46.52000045776367,44.63999938964844,45.50991439819336
2018-11-12,1165100,45.689998626708984,44.54999923706055,45.90999984741211,44.52000045776367,44.540130615234375
2018-11-09,1158200,46.130001068115234,45.630001068115234,46.66999816894531,45.31999969482422,45.61989212036133
2018-11-08,1693400,45.88999938964844,46.470001220703125,46.91999816894531,45.88999938964844,46.4597053527832
2018-11-07,1629800,45.34000015258789,46.2400016784668,46.29999923706055,44.7599983215332,46.22975540161133
2018-11-06,1193800,44.47999954223633,44.970001220703125,45.290000915527344,44.29999923706055,44.96003723144531
2018-11-05,1790100,44.290000915527344,44.63999938964844,45.150001525878906,44.290000915527344,44.63010787963867
2018-11-02,1992100,45.2400016784668,44.22999954223633,45.83000183105469,43.79999923706055,44.22019958496094
2018-11-01,1831100,44.22999954223633,44.61000061035156,45.029998779296875,44.08000183105469,44.60011672973633
2018-10-31,3141400,42.220001220703125,43.7599983215332,44.779998779296875,42.220001220703125,43.75030517578125
2018-10-30,2399900,41.529998779296875,41.36000061035156,42.02000045776367,40.709999084472656,41.35083770751953
2018-10-29,2102500,42.59000015258789,41.380001068115234,43.08000183105469,40.4900016784668,41.37083435058594
2018-10-26,1915400,42.29999923706055,41.84000015258789,42.560001373291016,41.04999923706055,41.83073043823242
2018-10-25,2206700,42.380001068115234,42.9900016784668,43.540000915527344,42.130001068115234,42.98047637939453
2018-10-24,3196200,44.43000030517578,41.88999938964844,44.630001068115234,41.779998779296875,41.88071823120117
2018-10-23,3002800,44.40999984741211,44.470001220703125,45.04999923706055,43.47999954223633,44.460147857666016
2018-10-22,3311300,46.81999969482422,45.27000045776367,47.22999954223633,45.11000061035156,45.259971618652344
2018-10-19,2281900,47.11000061035156,46.650001525878906,47.779998779296875,46.63999938964844,46.63966751098633
2018-10-18,1547800,48.34000015258789,47.119998931884766,48.56999969482422,46.900001525878906,47.10955810546875
2018-10-17,1451500,47.599998474121094,48.45000076293945,48.95000076293945,47.540000915527344,48.439266204833984
2018-10-16,1188700,47.5,47.77000045776367,47.79999923706055,46.84000015258789,47.75941848754883
2018-10-15,1235800,47.41999816894531,47.16999816894531,47.849998474121094,47.119998931884766,47.1595458984375
2018-10-12,1646700,48.15999984741211,47.470001220703125,48.41999816894531,46.11000061035156,47.4594841003418
2018-10-11,1956900,49.0099983215332,47.2599983215332,49.61000061035156,47.08000183105469,47.24952697753906
2018-10-10,1697600,51.70000076293945,49.45000076293945,51.75,49.400001525878906,49.43904495239258
2018-10-09,1278500,51.630001068115234,51.650001525878906,51.9900016784668,51.150001525878906,51.63855743408203
2018-10-08,1109500,51.16999816894531,51.91999816894531,52.0,51.040000915527344,51.90849685668945
2018-10-05,1137700,51.959999084472656,51.380001068115234,52.349998474121094,51.25,51.36861801147461
2018-10-04,1712800,51.09000015258789,51.84000015258789,51.880001068115234,51.029998779296875,51.828514099121094
2018-10-03,1334900,50.689998626708984,50.970001220703125,51.36000061035156,50.5,50.958709716796875
2018-10-02,1070300,49.97999954223633,50.11000061035156,50.31999969482422,49.31999969482422,50.098899841308594
2018-10-01,1053500,50.0,50.04999923706055,50.72999954223633,49.810001373291016,50.038909912109375
2018-09-28,1423900,49.040000915527344,49.66999816894531,49.86000061035156,49.040000915527344,49.658992767333984
2018-09-27,1251800,49.58000183105469,49.41999816894531,49.869998931884766,49.11000061035156,49.40904998779297
2018-09-26,1888800,50.56999969482422,49.47999954223633,50.68000030517578,49.43000030517578,49.46903610229492
2018-09-25,1609100,50.650001525878906,50.470001220703125,51.040000915527344,50.45000076293945,50.45882034301758
2018-09-24,1122500,50.459999084472656,50.38999938964844,50.63999938964844,50.189998626708984,50.37883377075195
2018-09-21,2429800,50.150001525878906,50.5,50.599998474121094,50.0099983215332,50.48881149291992
2018-09-20,1714200,50.5099983215332,50.099998474121094,51.06999969482422,49.97999954223633,50.088897705078125
2018-09-19,2027400,49.650001525878906,50.16999816894531,50.81999969482422,49.5099983215332,50.15888214111328
2018-09-18,1258800,48.81999969482422,49.560001373291016,49.790000915527344,48.599998474121094,49.54902267456055
2018-09-17,1266400,49.560001373291016,48.59000015258789,49.970001220703125,48.40999984741211,48.5792350769043
2018-09-14,1829000,48.47999954223633,49.38999938964844,49.7400016784668,48.470001220703125,49.379058837890625
2018-09-13,1080600,48.36000061035156,48.369998931884766,48.91999816894531,48.209999084472656,48.359283447265625
2018-09-12,903500,48.290000915527344,48.16999816894531,48.43000030517578,47.849998474121094,48.159324645996094
2018-09-11,1642900,48.02000045776367,48.33000183105469,48.439998626708984,47.61000061035156,48.31929397583008
2018-09-10,1177300,49.0,48.209999084472656,49.04999923706055,48.209999084472656,48.199317932128906
2018-09-07,1440700,49.09000015258789,48.720001220703125,49.2599983215332,48.33000183105469,48.709205627441406
2018-09-06,1612500,49.630001068115234,49.040000915527344,50.0,48.790000915527344,49.029136657714844
2018-09-05,1132900,49.79999923706055,49.58000183105469,50.310001373291016,49.5,49.56901550292969
2018-09-04,789200,49.93000030517578,50.060001373291016,50.27000045776367,49.709999084472656,50.048912048339844
2018-08-31,794100,50.0,50.06999969482422,50.2599983215332,49.779998779296875,50.05890655517578
2018-08-30,916500,50.709999084472656,50.2599983215332,51.16999816894531,50.20000076293945,50.248863220214844
2018-08-29,1107200,50.810001373291016,50.95000076293945,51.2599983215332,50.66999816894531,50.928714752197266
2018-08-28,986800,50.970001220703125,50.849998474121094,51.29999923706055,50.63999938964844,50.82875442504883
